invoice,order_value
573357,178.44
573358,500.61
573359,261.85
573360,149.31
573361,240.54999999999998
573362,2176.45
573363,508.22
573364,146.32
573365,343
573366,269.36
573367,490.17
573368,220.89000000000001
573369,114.76
573370,403.9
573371,307.08
573372,78.9
573373,274.56
573374,443.21
573375,673.42
573376,178.48
573377,413.53000000000003
573378,92.52000000000001
573379,542.82
573380,608.35
573381,349.38
573382,287.87
573383,169.05
573384,614.59
573385,1026.04
573386,486.5
573387,168.42000000000002
573388,965.78
573389,47.400000000000006
573390,500.61
573391,501.66
573392,244.34
573393,507.65999999999997
573394,456.92
573395,316.88
573396,196.78
573397,232.77
573398,213.4
573399,392.08
573400,75.9
573401,299.06
573402,214.74
573403,55.2
573404,166.20000000000002
573405,468.38
573406,770.23
573407,396.33
573408,215.08
573409,33
573410,118.8
573411,384.12
573412,54.599999999999994
573413,342.9
573414,269.03000000000003
573415,678.01
573416,245.32
573417,197.71
573418,427.93
573419,243.94
573420,1389.05
573421,1297.26
573422,17.4
573423,308.77
573424,76.96
573425,160.55
573428,271.26
573430,407.54
573442,214.06
573452,2039.24
573464,301.32
573481,608.3
573483,305.36
573484,94.08
573485,533.23
573486,273.95
573492,168.5
573496,489.95
573500,198.52
573501,1014.5500000000001
573504,398.04
573507,79.2
573508,317.82
573509,317.34000000000003
573510,534.1899999999999
573511,1294.32
573512,599.0400000000001
573531,321.32
573532,118.8
573542,281.78
573543,256.25
573544,356.14
573545,171.45
573546,547.14
573548,692.45
573551,838.4200000000001
573552,396.38
573556,764.32
573564,656.25
573572,272.67
573576,4941.71
573577,495
573578,247
573579,163.96
573581,596.91
573582,726.16
573583,172.74
573584,1976.5800000000002
573586,15
573587,242.38
573588,214.89999999999998
573599,447.3
573600,145.92000000000002
573629,103.32
573632,295.7
573656,462.85
573665,641.67
573666,355.63
573695,305.77
573744,475.24
573745,318.40999999999997
573746,560.8
573747,151.29999999999998
573748,1212.67
573749,307.32
573757,78.75
573758,108.97999999999999
573762,326.22
573763,639.6
573768,120
573769,329.37
573770,183.2
573772,155.65
573773,889.02
573774,632.3
573775,949.5
573776,85.45
573777,786.98
573778,1350.9
573780,340.43
573808,173.71
573814,413.41
573822,641.1
573829,325.91
573830,148.96
573840,772.44
573841,113.92
573846,1374.26
573863,456.48
573865,358.59000000000003
573866,342.59000000000003
573867,568.6
573868,460.40000000000003
573870,165.75
573871,600.22
573872,375.71999999999997
573873,192.53
573874,507.54
573875,204.87
573876,530.37
573877,109.8
573878,175.4
573879,137.97
573886,312.82
573887,112.64999999999999
573888,370.12
573889,213.82
573890,27.8
573891,825.81
573892,834.38
573893,171.20000000000002
573894,43.47
573895,43.5
573896,107.10000000000001
573897,574.66
573898,195.48
573899,208.59
573900,161.85
573901,294.58
573902,311.18
573903,740.64
573904,954.8100000000001
573905,357.21
573906,195.02
573907,299.1
573908,354.49
573909,215.22
573910,422.1
573911,186.05
573912,37.5
573913,569.82
573914,329.88
573915,229.8
573917,147
573918,132.53
573921,204.92000000000002
573922,102.72
573923,303.07
573924,299.38
573927,282.2
573928,599.25
573930,120.66
573931,296.76
573932,504
573933,85
573934,307.14
573937,576
573945,211.47
573955,459.8
573982,306
573992,615.14
573993,664.21
573994,99.42
573995,960
573996,355.86
573999,981.95
574009,320.05
574011,133.08
574012,400.32000000000005
574013,300.6
574014,624.24
574015,940.67
574016,113.48
574017,132.45000000000002
574018,90.96
574020,304.68
574021,310.79999999999995
574022,85.92
574023,564.41
574024,109.68
574025,263.53999999999996
574029,994.8
574032,621.71
574033,302
574034,460.24
574035,113.01
574036,313.2
574037,97.5
574038,399.65
574039,127.3
574040,114.39
574041,19.92
574042,176.68
574043,633.58
574044,843.6
574045,409.08
574046,137.56
574047,302.96
574048,301.97
574049,1514.17
574050,131.52
574051,349.3
574052,119.8
574053,823.8
574054,754.64
574055,863.04
574056,3949.66
574058,449.28
574059,87.97
574060,223.21
574062,1183.9
574063,217.38
574064,313.74
574066,443.14000000000004
574067,3962.85
574068,633.44
574069,562.71
574070,339
574071,171.23000000000002
574072,385.3
574075,281.21
574077,191.72
574079,157.9
574080,212.19
574081,362.43
574082,111.08
574084,364.21999999999997
574085,175.89000000000001
574086,304.78000000000003
574087,114.2
574088,340.2
574089,300.1
574090,326.87
574091,302.22
574092,5500.38
574093,736.55
574096,530.42
574097,725.72
574098,151.05
574099,202.3
574100,147.35
574102,278.52000000000004
574103,302.57
574104,656.95
574107,219.12
574138,375.24
574143,120
574149,774.9
574150,92.38
574154,216.99
574161,6.24
574165,226.92000000000002
574169,360.83
574170,549.49
574175,41.6
574182,308.76
574194,312.58
574196,30
574226,379.92
574227,427.51
574228,301.2
574233,105.78
574234,91.59
574237,436.06
574239,467.86
574240,579.21
574241,10.08
574242,294.4
574245,34.8
574246,45
574247,346.53000000000003
574249,444.29
574250,133.66
574251,291.59999999999997
574252,260.48
574253,440.23
574255,92.24999999999999
574258,133.61
574260,347.35
574262,524.14
574265,303.45
574269,958.82
574271,1000
574272,55.32000000000001
574273,213.08
574274,30
574275,311.73
574276,1415.92
574277,208
574278,456.24
574279,142.98
574280,660.7
574281,297.91
574282,125.5
574283,10.2
574284,312.75
574285,2907.2000000000003
574286,117.46000000000001
574287,168.45
574289,141.12
574290,281.62
574292,208.46
574293,6162.62
574294,5727
574295,7427.32
574297,528.08
574299,309.01
574300,309.66
574301,372.7
574302,321.07
574303,684.12
574304,508.85
574305,135.4
574306,405
574307,116.56
574308,608.85
574310,782.46
574311,998.72
574312,132.28
574313,367.69
574314,342.4
574315,506.88
574316,159.85
574317,370.4
574319,1915.6
574320,7.800000000000001
574321,287.19
574323,114.91
574324,1494.0000000000002
574325,466.84
574326,310.28000000000003
574327,315.29
574328,7271.34
574329,477.94
574330,63.059999999999995
574331,262.26
574332,760
574333,156.75
574334,537.6
574335,42.45
574336,1195.09
574338,352.46
574340,157.7
574341,4557.6
574342,223.71
574343,379.28
574345,340.48
574346,426.84
574348,610.76
574349,659.8
574351,111.57000000000001
574352,5292.72
574353,312.55
574354,464.05
574355,85.32000000000001
574363,5028.76
574368,384.93
574383,80.6
574387,317.56
574393,324.3
574442,561.28
574444,198.47
574445,713.76
574446,84
574466,335.72
574467,41.6
574468,47.6
574469,601.44
574470,71.7
574471,419.12
574474,253.17
574475,308.15999999999997
574476,215.23
574477,350.43
574478,319.68
574479,239.56
574480,308.94
574481,668.11
574482,16.54
574484,463.09000000000003
574485,570.9200000000001
574490,269.1
574491,328.15
574501,327.89
574502,111.98
574506,134.02
574509,283.17
574511,324.57
574513,461.15999999999997
574514,627
574521,379.7
574523,390.6
574528,155.25
574529,190.88
574530,194.88
574531,37.29
574532,2370.04
574533,592.56
574534,2118.12
574535,133.91
574536,307.95
574537,71.66
574544,2044.1
574545,905.65
574546,15
574547,502.23
574549,1.45
574550,738.57
574555,221.63
574557,165.32000000000002
574559,473.72
574560,307.78000000000003
574573,161.29
574575,491.51
574576,8.7
574585,399.6
574586,247.9
574587,1228.24
574588,74.9
574589,125.58
574590,335.86
574591,309.53
574592,139.1
574619,225.17
574624,568.44
574629,218.98
574631,471.84000000000003
574643,346.44
574653,482.15999999999997
574654,196.43
574655,241.86
574656,233.79999999999998
574657,445.91
574659,209.74
574660,315.71
574661,430.3
574662,493.62
574663,426.37
574664,349.7
574665,156.54
574666,257.76
574667,555.39
574668,29.700000000000003
574669,223.08
574670,292.34000000000003
574671,113.03
574672,210.31
574673,420.42
574674,126.8
574675,438.17
574676,194.15
574677,230.51
574678,1524.77
574679,464.32
574680,553.1
574681,317.8
574682,310.39
574683,344.13
574684,1349.69
574685,174.9
574686,187.62
574687,157.7
574688,5.8
574689,23.799999999999997
574690,671.6899999999999
574691,134.46
574692,144.29999999999998
574693,211.07
574694,419.06
574695,114.14
574696,202.88
574697,144.23000000000002
574698,152.2
574699,303.25
574700,1193.34
574701,293.86
574702,258.13
574703,44.39
574704,719.61
574705,194.4
574706,294.24
574707,2227.86
574708,70.8
574709,1000
574710,506.51
574711,78
574713,237.57
574714,605.6
574715,346.35
574716,89.27
574717,324.8
574718,885.8
574719,365.15999999999997
574720,478.1
574721,324.64
574722,386.31
574723,102.84
574724,99
574725,143.76
574726,389.04
574727,128.54
574728,330.79
574729,19.9
574730,55.5
574731,35.400000000000006
574732,978.84
574733,1366.91
574734,377.01
574735,89.25999999999999
574736,113.39999999999999
574737,558.59
574738,249.64000000000001
574739,400.93
574740,6207.67
574741,439.88
574743,253.02
574744,317.36
574745,220.64
574746,676.8000000000001
574747,357.81
574749,550.55
574750,381.28000000000003
574751,44.85
574752,24.96
574754,153.16
574755,372.24
574756,306.2
574777,712.78
574824,531.14
574826,354.09000000000003
574827,45.599999999999994
574829,403.2000000000001
574830,387.76
574831,138.94
574832,630.06
574833,100.95
574834,718.9
574835,407.96
574836,527.0500000000001
574837,663.14
574838,140
574839,419.9
574840,248.59
574841,397.43
574842,114.75
574844,222.26000000000002
574846,156.96
574852,263.15
574860,180
574861,166.92
574862,754.5
574863,616.83
574864,840.82
574866,252.27
574867,207.99
574868,269.1
574869,280.77
574870,152.67
574871,148.82
574873,215.09
574874,332.36
574877,291.54
574878,131.79
574879,76.5
574880,370.25
574881,115.23
574882,490.79
574883,162.34
574884,204
574885,268.08
574887,187.48
574888,637.5000000000001
574889,213.45
574890,414.6
574891,106.44
574892,677.7
574893,151.08
574895,435.82000000000005
574896,167.01
574898,848.22
574899,324.7
574901,568.42
574903,335.47
574907,641.36
574908,82.75999999999999
574909,213.6
574910,206.72
574911,151.04
574913,97.7
574914,182.83
574915,743.58
574916,177.29999999999998
574917,386.74
574919,102.3
574920,418.26
574921,686.85
574923,195
574933,153.3
574934,303.16
574935,301.04
574936,151.81
574937,151.95
574938,206.89999999999998
574939,19.59
574940,223.88
574942,394.56
574943,170.64
574944,180.48
574945,303.3
574947,750.24
574948,192
574949,210.95000000000002
574951,564.4300000000001
574952,172.33
574953,316.36
574956,603.75
574958,260.38
574959,503.35
574960,684.96
574961,94.74
574962,1421.67
574963,336.12
574964,484.79999999999995
574965,209.94
574966,132.64000000000001
574994,143.10999999999999
575003,418.29
575007,540.99
575017,114.23
575027,125.92
575034,196.75
575036,407.55
575037,390.84999999999997
575038,171.84
575039,327.22
575040,657.08
575041,338.88
575043,4.95
575045,101.64
575046,246.20999999999998
575049,614.3199999999999
575050,777.6
575051,428.89
575053,56.6
575054,350.64
575059,152.53
575060,1095.29
575061,111.9
575062,303.28000000000003
575063,355.77
575066,150.92000000000002
575067,774.45
575068,249.7
575069,208.11
575070,796.64
575071,145.6
575072,60.599999999999994
575073,741.22
575074,150.04
575075,287.35
575076,786.36
575077,258.42
575078,320.34000000000003
575080,377.28000000000003
575083,323.47999999999996
575085,346.39
575086,1206.3
575087,279.74
575088,135.6
575089,422.04
575090,67.65
575091,516.85
575117,242.6
575125,537
575127,296.78
575128,521.54
575129,241.73
575131,166.7
575132,303.6
575133,159.38
575134,97.7
575135,131.22
575136,411.68
575137,1833.69
575139,338.55
575140,303.08
575141,787.29
575143,260.04
575144,573.71
575145,213.5
575146,2328.84
575147,326.4
575148,422.45
575149,110.5
575151,263.08
575152,424.57
575154,243.47
575163,9.9
575164,481.75
575165,91.03999999999999
575166,71
575167,329.25
575168,435.28
575169,598.46
575170,108.85000000000001
575178,345.8
575179,343.15
575180,306
575181,312
575182,33
575183,431.59
575184,450.40000000000003
575185,725.7
575186,242.45
575187,107.95
575188,310.9
575189,474.3
575190,742.2
575191,315
575192,214.8
575193,718.99
575194,359.46
575195,271.36
575196,83.2
575197,41.08
575198,71.25
575199,725.22
575200,12.48
575201,821
575202,359.7
575203,42.96
575204,99.18
575205,237.6
575206,1296.56
575207,339.71999999999997
575208,15.6
575209,49.8
575210,311.19
575211,287.51
575212,306.58
575213,1809.6000000000001
575214,1764.72
575215,285
575216,722.2
575217,147.15
575218,285.85
575219,7059.54
575220,2506
575221,717.8000000000001
575222,410.06
575255,1975
575256,550.4399999999999
575258,195.85999999999999
575269,1130.74
575291,103.68
575296,426.6
575297,172.14000000000001
575298,438.08
575299,345.26
575300,304.02
575301,48.79
575302,307.96
575303,188.14
575304,8.9
575305,336.40000000000003
575312,222
575317,312.9
575318,413.06
575319,76.05
575320,270.9
575321,275.41
575322,312.78000000000003
575323,565.66
575324,663.49
575325,327.3
575326,349.83
575328,2640
575329,112.4
575330,309.08
575331,1049.66
575332,85.92
575333,599.95
575334,475.62
575335,4961.2
575336,147.59
575337,224.67000000000002
575338,14.95
575339,312.12
575340,1296.3700000000001
575342,373.27
575352,449.4
575356,49.5
575360,101.7
575366,482.59000000000003
575367,508.28
575368,249.72
575369,613.6800000000001
575370,125.80000000000001
575371,305.59999999999997
575383,168.11999999999998
575384,504.53000000000003
575387,76.8
575388,188.04
575389,97.63
575390,55.32
575391,87.78
575392,209.48
575410,413.6
575415,207.50000000000003
575418,83.2
575433,20.8
575475,485.6
575476,453.23
575480,182.55
575481,474.4
575482,372.28000000000003
575483,415.18
575484,484.15
575485,175.92
575486,826.04
575487,429.84
575490,230.82
575491,1522.31
575492,108.5
575493,321.37
575494,288
575495,754.66
575496,188.39999999999998
575497,34.68
575498,33
575499,525.92
575500,415.55
575501,449.2
575502,369.12
575504,770.92
575507,1013.01
575508,8111.2
575509,471
575510,1549.12
575512,1247.41
575514,445.04
575515,420.75
575516,3893.79
575517,372.42
575519,319.23
575520,266.92
575525,128.88
575563,225.46
575574,111.39
575576,439.65999999999997
575579,72
575581,91.67999999999999
575582,1790
575583,263.11
575584,245.4
575586,185.04
575587,382.56
575589,514.16
575591,106.1
575593,320.07
575595,125.4
575602,844.94
575603,197.85
575604,256.2
575605,350.02000000000004
575607,4358
575609,448.5
575610,568.21
575611,113.5
575612,1014.61
575618,126.14
575619,495.6
575620,198.39000000000001
575621,137.04
575622,352.23
575623,256.06
575624,303.85
575627,288.14
575628,151.08
575629,175.54
575631,171.53
575632,1013.86
575633,150.8
575634,301.06
575636,40.46
575637,356.18
575639,241.8
575640,240.16
575642,486.75
575643,384.88
575647,856.41
575652,469.65
575654,299.21
575655,185.18
575656,1855.99
575657,112.03999999999999
575658,24.96
575659,543.36
575660,149.8
575661,355.53
575668,112.35
575671,665.46
575673,266.76
575674,125.38
575675,1.95
575676,323.62
575678,579.15
575680,677.09
575681,373.24
575682,279.5
575683,3782.52
575684,300.38
575685,600.18
575686,347.68
575687,2581.07
575688,343.8
575689,165.92
575690,314.66
575691,179.55
575692,275.19
575693,302.64
575694,171.85
575695,226.60000000000002
575697,77.64
575698,431.56
575700,329.68
575701,973.72
575702,108.86
575703,1735.3000000000002
575705,826.7
575706,365
575707,363.95
575708,75.98
575709,162.8
575710,110.38
575711,65.28
575712,30.119999999999997
575713,254.28
575718,269.77
575723,296.98
575724,486.65
575725,1955.68
575726,486.96
575727,129.6
575728,1003.03
575729,397.06
575730,158.61
575731,175.53
575732,232.65
575733,246.01
575734,292.58
575735,370.8
575736,223.68
575737,197.64000000000001
575738,138.92000000000002
575740,455.91
575741,110.4
575742,328.96000000000004
575743,305.3
575744,300.32
575745,203.6
575747,515.18
575750,379.58
575751,1674.65
575753,224.43
575754,130.49
575755,272.58
575756,159.57
575757,147.1
575760,506.4
575764,32.5
575765,325.01
575766,264.12
575767,209.73
575787,486.96000000000004
575828,251.8
575830,16.95
575837,349.73
575838,328.43
575840,682.17
575842,289.19
575843,157.27
575845,336.8
575846,904.6
575847,139.10000000000002
575848,246.86
575849,216.74
575850,451.68
575851,246.31
575852,345.99
575853,156.43
575854,1111.08
575855,198.29
575856,256.1
575866,504.24
575867,813.75
575868,754.38
575869,15.8
575870,473.65000000000003
575871,461.32
575873,640.84
575874,149.01
575876,122.4
575877,416.56
575878,5.43
575880,784.46
575882,152.64
575884,413.12
575885,302.62
575886,492.94
575887,424.2
575888,54
575889,184.26
575890,125.03999999999999
575891,191.04
575892,202.31
575893,239.28
575894,220.7
575895,413.75
575896,1136.6799999999998
575897,171.72
575898,302.48
575899,359.9
575902,446.02
575903,343.38
575904,166.42
575905,491.86
575908,345.82
575910,3
575911,315.72
575914,432.16
575915,1405.2
575916,176.39999999999998
575917,681.96
575918,532.17
575919,4041.18
575920,306
575922,479.8
575923,501.56
575924,149.23
575929,314.38
575931,509.23
575932,449.87
575933,1285.44
575935,466.6
575936,330.68
575937,281.58
575938,273.51
575939,316.54
575941,180.51
575942,312.90999999999997
575943,255.54
575944,524.9
575945,305.28
575946,61.2
575948,107.95
575949,445.56
575950,433.03999999999996
575951,316.44
575952,201.51999999999998
575954,433
575955,110.71
575956,152.19
575957,116.01
575958,32.17
575959,1117.08
575960,154.29
575961,125.48
575964,212.27
575965,342.95
575966,101.18
575967,2.95
575968,341.8
575969,228.97
575970,372.68
575971,308.1
575972,444.36
575975,672.99
575976,183.14
575977,183.81
575978,471.6
575979,175.31
575981,312.24
575982,718.71
575983,136.74
575984,141.44
575985,515.55
575986,240.05
575987,29.82
575988,108.3
575989,339.18
576014,272.47
576019,586.85
576025,121.4
576045,288.3
576050,39.95
576051,2068.4900000000002
576052,368.79
576053,586.83
576054,87.21
576055,326.82
576056,308.34000000000003
576057,219.79
576058,595.02
576059,367.62
576060,179.67000000000002
576061,228.91
576062,1011.08
576063,330.45
576064,123.08
576065,340.41
576066,189.34
576067,319.06
576068,368.45
576069,164.34
576070,512.76
576071,254.7
576073,173.44
576074,306.48
576075,487.21
576076,626.07
576077,155.24
576078,581.07
576079,134.77
576080,49.2
576081,310.08
576082,408.34000000000003
576083,1238.48
576084,15
576085,218.72
576086,135.45
576087,736.58
576088,1314.9399999999998
576089,303.63
576090,3174.3999999999996
576091,319.3
576092,401.76
576093,303.06
576094,309.47999999999996
576095,396.96
576096,86
576097,139.56
576098,537.1
576099,392.57
576111,78
576112,332.66
576121,379.79
576137,1617.56
576141,348.21
576147,1324.3
576148,321.48
576172,1355.56
576175,318.12
576176,262.68
576179,3419.64
576180,1419.5800000000002
576181,545.83
576182,114.14
576184,93.5
576186,276.3
576187,229.04
576188,106.56
576189,313.13
576190,137.58
576191,213.60999999999999
576196,277.82
576198,98.42
576200,256.76
576201,109.65
576202,915.4
576212,703.37
576213,320.71999999999997
576214,59.64
576215,284.12
576217,178.26
576219,3134.96
576220,1023.42
576221,179
576222,411.71999999999997
576224,161.64
576225,49.5
576228,281.43
576236,374.25
576237,65.4
576238,6.24
576239,291.5
576245,518.12
576246,414.26
576249,390.93
576251,394.38
576252,889.46
576253,358
576254,933.14
576255,419.72
576256,261.32
576257,49.5
576259,407.92
576269,461.59
576274,323.04
576275,948.48
576300,231.8
576301,260.7
576303,355.14
576317,134.16
576318,249.15
576321,289.82
576322,354.84999999999997
576323,271.95
576326,484.38
576327,243.53
576328,493.8
576339,8425.539999999999
576345,742.93
576346,91.66
576347,8.2
576349,111.38
576351,208.16
576352,95.1
576353,458.91
576354,938.4
576355,1364.74
576356,243.14000000000001
576357,327.02
576358,17.34
576359,1167.6000000000001
576361,7.5
576362,657.29
576364,592.5600000000001
576370,558.6
576371,405.07
576372,696.24
576373,332.23
576374,6260.9
576376,383.48
576377,56.5
576378,303.93
576379,346.12
576380,135.85999999999999
576381,508.42
576382,32.550000000000004
576383,216.47
576384,162.82
576385,34.65
576386,224.66
576387,141.4
576388,308.48
576389,850.5
576390,130.85
576392,332.46
576394,4925.8
576395,61.2
576396,242.22000000000003
576398,205.25
576399,476.99
576400,452.14
576403,108.43
576405,483.99
576406,616.74
576412,365.4
576447,304.84000000000003
576463,432.47
576503,310.1
576508,214.91
576510,152.66000000000003
576511,201.13
576512,440
576513,272.63
576514,140.94
576516,315.68
576518,176.89000000000001
576519,181.66
576520,172.65
576521,1070.4
576538,718.08
576539,133.7
576540,107.7
576543,305.62
576553,195.25
576554,318.99
576555,247.15
576556,317.95
576557,160.19
576558,338.16
576559,263.67
576560,275.74
576562,143.04
576563,210.55
576564,273.52
576567,114
576568,213.78
576570,179.78
576571,311.6
576572,355.23
576573,104.1
576574,832.01
576575,333.69
576577,180.7
576581,570.98
576586,429.6
576587,265.96
576589,437.79
576590,1894.01
576591,136.32
576592,513.33
576593,598.73
576595,376.58
576596,107.79999999999998
576597,1025.35
576598,352.6
576599,902.53
576600,382.8
576601,81.54
576602,832.58
576603,524.28
576604,835.97
576605,215.84
576606,274.4
576607,762.5600000000001
576608,595.44
576609,279.77
576610,46.62
576611,382.24
576612,5.9
576613,310.03999999999996
576614,250.04
576615,389.76
576616,261.3
576622,105.76
576623,1301
576624,396
576625,121.6
576626,380.46999999999997
576627,361.8
576628,291.88
576629,610.28
576630,199.98000000000002
576631,226.4
576633,356.39
576634,94.56
576635,408.8
576636,139.92000000000002
576637,313.62
576638,219.35
576639,282.45
576640,121.32000000000001
576641,120.66
576642,138.21
576645,643.96
576648,639.16
576649,148.07
576650,1935.9
576651,609.07
576652,170.56
576653,4391.16
576654,144.06
576655,470.33
576656,30
576657,409.02
576658,296.76
576659,21
576660,315.7
576661,106.95
576663,247.98000000000002
576664,232.5
576665,890.19
576666,4.2
576667,498.06
576668,363.2
576669,77.76
576671,55.16
576672,1497.52
576676,177.2
576677,319.86
576684,625.86
576686,378.18
576687,159.13
576688,1995.56
576689,258.24
576690,351.11
576691,237.6
576692,201.44
576693,443.40000000000003
576694,309.37
576695,187.71
576696,645.38
576704,167.61
576734,184.4
576736,356.1
576758,273.03999999999996
576768,1145.32
576769,107.45
576770,223.85000000000002
576771,739.02
576772,434.5
576774,301.1
576775,716
576778,241.53
576779,1219.25
576780,370.36
576781,178.34
576782,340
576783,475.13
576784,405.71
576786,238.99
576787,946.41
576789,60.12
576790,67.75
576791,256.32
576792,295.17
576809,305.22
576824,408.66
576826,49.8
576827,612
576830,292.22
576832,263
576833,226.17
576834,389.41
576836,462.28000000000003
576838,353.98
576841,110.08
576842,295.8
576844,1115.52
576845,200.2
576846,497.97
576847,456.59999999999997
576848,245.68
576849,23.55
576851,245.03
576852,294.32
576853,93.39000000000001
576854,42.36000000000001
576855,238.92
576857,228.58
576859,495.78000000000003
576860,769.36
576861,220.94
576862,290.81
576863,251.97
576864,206.28
576865,103.69
576867,285.3
576869,617.04
576872,277.88
576873,109.84
576874,171.19
576875,370.4
576876,411.98
576877,6.959999999999999
576878,86.6
576879,444.68
576880,350.62
576881,389.13
576888,267.7
576889,293.92
576890,328.65
576891,120.9
576892,67.00999999999999
576893,186.79999999999998
576894,291.86
576895,58.349999999999994
576896,181.6
576897,743.43
576899,759.48
576900,343.38
576901,207.99
576902,99
576904,211.63
576905,285.88
576906,616.48
576907,248.2
576909,1072.12
576910,2037.69
576911,349.2
576912,411.96000000000004
576913,55.08
576914,93.44
576915,25.7
576916,358.15000000000003
576917,289.1
576920,532.76
576922,7.800000000000001
576923,4808.48
576924,477.67
576926,442.14
576927,1551.3
576928,175.95
576929,129.78
576930,311.44
576931,305.38
576932,492.51
576933,351.54
576941,619.9
576948,533.69
576958,13.05
576971,312.92
576984,280.97
576995,244.66
577000,306
577008,133.02
577009,572.59
577010,464.85
577011,30
577016,780.2
577018,163.74
577019,211.10000000000002
577020,365.29
577021,2209.74
577022,331.55
577023,412.8
577024,159.65
577025,363.62
577026,243.6
577027,321.15
577028,211.29999999999998
577029,655.82
577030,412.56000000000006
577031,301.64
577032,91.8
577033,453.45
577034,871.54
577035,341.15999999999997
577036,54.57
577038,401.78000000000003
577039,1050.66
577041,152.64
577043,174.9
577044,460.8
577045,145
577046,1342.71
577047,315.9
577048,65.7
577049,298.78
577050,738.67
577051,177.91
577052,397.63
577053,612.39
577054,103.2
577055,599.16
577056,634.95
577057,539.97
577058,421.97
577059,237.35999999999999
577060,131.8
577061,842.94
577062,162.95
577063,447.93
577064,295.14
577065,146.35
577067,164.72
577068,9
577069,69.61
577071,1166.7
577072,99.7
577074,243.96
577076,161.2
577077,524.18
577079,129.22
577080,357.6
577082,444.82
577083,145.71
577084,282.25
577085,310.5
577086,165.3
577087,149.6
577088,129.6
577089,166.15
577090,209.49
577091,131.95
577092,446.90000000000003
577093,426.06
577094,149.29
577095,219.44
577097,616.8
577098,472
577099,312.68
577100,59
577101,130.7
577103,88.25
577104,312.73
577105,186.17999999999998
577106,336.54
577107,851.0600000000001
577108,326.75
577109,304.46999999999997
577110,113.64
577121,800.96
577125,133.4
577126,1794.05
577127,445.08000000000004
577128,138.86
577129,46.8
577130,165
577132,184.26
577133,51.95
577134,340.79999999999995
577135,239.72
577136,170
577137,325.44
577138,17.700000000000003
577139,42.900000000000006
577140,55.6
577141,553.14
577142,344.51
577143,142.88
577146,75.45
577148,1253.66
577152,499.4
577155,349.4
577156,604.73
577157,925.64
577158,342.83
577160,334.56
577161,280.3
577162,137.3
577165,195.52
577166,102
577167,367.56
577168,739.1999999999999
577169,110.46
577170,200.45000000000002
577171,612.21
577172,115.05
577173,579.86
577174,314.08
577175,223.06
577176,316.45
577177,4.16
577178,177.31
577179,92.4
577180,1040.39
577182,304.7
577202,354.96000000000004
577209,563.28
577217,247.35999999999999
577218,143.14000000000001
577228,460.89
577230,158.53
577235,314.85
577252,264.35
577256,333.62
577258,222.43
577286,129.14000000000001
577289,444.96000000000004
577295,374.68
577296,153.92
577297,278.4
577298,525.5500000000001
577299,126
577300,323.1
577301,30.450000000000003
577302,191.67000000000002
577303,974.8100000000001
577308,295.88
577309,379.19
577310,769
577311,110.22
577312,738.18
577313,157.78
577314,936.64
577315,219.92
577316,1185.85
577317,197.74
577318,1072.73
577319,197.63
577320,396.65
577321,266.91
577322,72
577324,303.01
577325,152.64000000000001
577326,166
577328,188.7
577329,169.06
577331,467.57
577332,297.65000000000003
577333,370.14
577334,446.94000000000005
577335,355.98
577336,228.99
577337,171.85
577338,166.07999999999998
577341,778.6
577344,198.6
577347,102.12
577352,126
577355,785.5600000000001
577356,114.6
577357,867.64
577359,398.81
577361,15
577365,366.17
577382,12.4
577387,4.25
577393,2068.09
577396,478.12
577400,571.24
577402,786.4399999999999
577403,462.44
577404,450.12
577405,212.92
577406,219
577407,509.96000000000004
577408,110.95
577409,882.86
577410,248.85
577411,437.67
577429,255.4
577438,209.31
577440,345.4
577443,172.79999999999998
577469,320.38
577472,1051.84
577473,369.17
577474,158.24
577475,439.8
577476,888.27
577477,155.71
577478,190.72
577479,917.54
577480,996.62
577482,613.78
577483,351.13
577484,492.94
577485,735.84
577487,333.36
577488,575.76
577490,316.43
577491,125.99000000000001
577492,125.48
577493,220.05
577494,35.1
577495,237.4
577496,107.6
577497,287.81
577498,155.38
577499,24.11
577500,225.36
577501,317.56
577502,576.29
577503,236.3
577504,847.82
577505,378.31
577506,496.61
577507,232.09
577508,185.34
577510,19.799999999999997
577511,167.62
577512,262.42
577514,192.19
577515,117.74
577516,107.7
577517,360.05
577518,126.7
577519,866.97
577520,141.48
577521,83.15
577522,158.03
577523,205.96
577524,546.64
577525,161.35
577526,554.34
577527,188.73
577528,177.31
577529,60.48
577530,371.2
577532,118.98
577533,135.11
577534,23.79
577535,341.24
577536,119.97
577537,170.32
577538,118.2
577539,507.68
577540,103.09
577541,381.7
577542,130.04
577543,285.56
577544,673.21
577545,299.09000000000003
577546,10.5
577548,29.4
577549,444.47
577550,307.56
577551,265.83
577552,150.3
577553,70.2
577554,252.82999999999998
577555,100.2
577556,52.199999999999996
577557,446.16
577572,108.75
577579,111.18
577594,307.09000000000003
577595,230.16
577596,390
577597,327.3
577598,343.14
577599,316.90000000000003
577600,290.76
577601,978.58
577602,329.04
577603,147.04
577604,43.2
577605,400.08
577606,427.48
577607,95.4
577609,1757.55
577610,362.48
577613,805.1999999999999
577615,686.05
577616,307.24
577617,95.52
577618,430.48
577633,1120.11
577646,133.68
577669,186.01
577680,219.01
577687,397.72
577689,278.45
577690,349.39
577691,127.61
577694,129.4
577695,612.01
577696,163.07
577697,135.06
